,地址,经度,纬度,等级
山阳镇社区卫生服务中心山阳镇中兴中心卫生室,山阳镇中兴村8055号,121.33446043465358,30.775920663696837,一级
山阳镇社区卫生服务中心山阳镇渔业卫生室,山阳镇渔业村6406号,121.37176864816507,30.735168707543316,一级
廊下镇社区卫生服务中心廊下镇中联村卫生室,廊下镇中联村3013号,121.13512301665212,30.816487935367125,一级
廊下镇社区卫生服务中心廊下镇友好村卫生室,廊下镇友好村5032（临）,121.16737875896507,30.894904291405332,一级
廊下镇社区卫生服务中心廊下镇中民村卫生室,廊下镇中民村5069号,121.13703611555133,30.803882814861502,一级
复旦大学附属中山医院青浦分院,公园东路1158号,121.13290452822078,31.15736491930485,二级
青浦区中医医院,青浦镇车站路78号,121.46107860468432,31.301280454019096,二级
青浦区中医医院（青安路执业点）,青浦镇青安路95号,121.11140096531767,31.151969093295698,二级
青浦区朱家角人民医院,青浦区朱家角镇石家滨东路99号,121.03838020006125,31.129043681817652,二级
青浦区精神卫生中心,青浦区金泽镇练西公路4865号,120.9560199786953,31.074959708620863,二级
青浦区妇幼保健所,华科路550弄2号,121.13240362949657,31.15913528499867,二级
青浦区白鹤镇社区卫生服务中心,白鹤镇外青松公路2961号,121.13479585184199,31.25688661071202,一级
青浦区白鹤镇社区卫生服务中心赵屯分中心,白鹤镇新赵路1号,121.0811228809899,31.261467087580545,一级
青浦区华新镇社区卫生服务中心,华新镇华志路800号,121.22087214769282,31.2344676433515,一级
青浦区华新镇社区卫生服务中心凤溪分中心,华新镇凤中路250号,121.2239395951608,31.200822185356884,一级
青浦区金泽镇社区卫生服务中心,金泽培育路271号,120.92267509484776,31.041899032049226,一级
青浦区金泽镇社区卫生服务中心西岑分中心（莲西路执业点）,金泽镇莲西路2780号,120.9588918439793,31.069277887059812,一级
青浦区金泽镇社区卫生服务中心商榻分中心,金泽镇商榻社区商蔡路84弄5号,120.92178933639035,31.11571421855007,一级
青浦区金泽镇社区卫生服务中心西岑分中心,金泽镇西岑莲西路4152号,120.97050039898261,31.069595922468164,一级
青浦区练塘镇社区卫生服务中心,练塘镇朱枫公路3619号,121.04237102179945,31.00123757983603,一级
青浦区练塘镇社区卫生服务中心小蒸分中心,练塘镇小蒸社区蒸浦路356号,121.07176555756968,30.98633511515201,一级
青浦区练塘镇社区卫生服务中心蒸淀分中心,练塘镇蒸淀蒸兴路147号,121.02381434281,30.976612987617294,一级
青浦区香花桥街道社区卫生服务中心,香花桥街道大盈社区新桥路1195弄1号,121.08930206253598,31.21371981663695,一级
上海亚莱菲护理院,青浦区普光路209号,121.12835928112077,31.189469324659758,一级
上海德颐护理院,上海市青浦区朱家角镇张巷村（15/28丘）康业路888弄76号1-6层,121.0653401955404,31.089361587998468,一级
上海盈康护理院,青浦区大盈路488号,121.08661199362386,31.217309787346093,二级
青浦区盈浦街道社区卫生服务中心民乐社区卫生服务站,青浦区盈港路1750弄,121.08758018193015,31.16317643615596,一级
青浦区盈浦街道社区卫生服务中心佳乐苑社区卫生服务站,青浦区盈港东路8300弄138号,121.13638322859946,31.165387862104506,一级
青浦区盈浦街道社区卫生服务中心盈中社区卫生服务站,青浦区盈浦街道海盈路160弄88号,121.10394897927117,31.153550898889424,一级
青浦区盈浦街道社区卫生服务中心万寿社区卫生服务站,青浦区盈浦街道万寿路153号,121.10462081877259,31.15820476573009,一级
上海缘杏源中医门诊部,青浦区青湖路988号万福商务楼四楼401-405室,121.12661455463491,31.14784049679662,一级
青浦区盈浦街道社区卫生服务中心浩泽社区卫生服务站,青浦区漕盈路555弄59号,121.08772992387188,31.15375431054932,一级
青浦区盈浦街道社区卫生服务中心祥龙社区卫生服务站,青浦区青安路380号,121.1142464000505,31.16003510466392,一级
青浦区赵巷镇社区卫生服务中心金葫芦社区卫生服务站,青浦区赵巷镇民实路90号,121.19997073335414,31.161773178902802,一级
上海市青浦区华新镇社区卫生服务中心凤阁分中心,上海市青浦区华新镇凤阁路100号,121.23226269295105,31.18965398556708,一级
青浦区重固镇福泉山村山前卫生室,香花桥街道福泉山村原山前村委,121.1678917153971,31.190495570044618,一级
青浦区重固镇钱家泾村卫生室,香花桥街道钱家泾村村委,121.16779049558015,31.19065130207594,一级
上海德达医院,青浦区徐泾镇徐乐路109号,121.2386499834335,31.174299075781764,三级
青浦区精神卫生中心第二执业点,青浦城区淀湖路10号（保留门诊医保联网结算至2014.12.31）,121.09994188240545,31.154837807627782,二级
青浦区香花桥街道社区卫生服务中心香花分中心,重固镇香花桥向阳河路609号,121.1319214371595,31.187986877612786,一级
青浦区重固镇社区卫生服务中心,青浦区重固镇联茂路68号,121.18582372339654,31.198795404363317,一级
青浦区朱家角镇社区卫生服务中心,朱家角镇曲池路39号,121.05332945760482,31.077700478942543,一级
青浦区朱家角镇社区卫生服务中心分中心,朱家角镇祥凝滨路66号,121.05421169504262,31.11056053720937,一级
青浦区盈浦街道社区卫生服务中心,青浦镇盈福路50号,121.09902743323526,31.158709554867567,一级
青浦区盈浦街道社区卫生服务中心东方社区卫生服务站,青浦区夏阳街道保安路103号,121.11860335798954,31.148081363495464,一级
上海同德医院,青浦区盈浦街道盈港路1004-1006号,121.10118539021447,31.163117859979163,一级
上海仁博医院,青浦区盈浦街道城中北路205号,121.10700540262336,31.15175536590598,一级
上海青城医院,青浦区盈港路468号,121.11062159742032,31.16178740386423,一级
上海沪大中医门诊部,青浦区徐泾镇明珠路149号,121.26594993859295,31.171322318974017,一级
上海袁氏中医门诊部,青浦区朱家角镇课植园路599弄17号,121.04485968042995,31.115393820362424,一级
青浦区徐泾镇社区卫生服务中心,徐泾镇徐民路1088号,121.26727903127917,31.1779049070367,一级
青浦区赵巷镇社区卫生服务中心,赵巷镇赵中路69号,121.19178194045973,31.160756810488582,一级
上海市青东农场医院,青浦区天圣庄青东农场内,121.14855487395124,31.114080164411863,一级
青浦区朱家角镇社区卫生服务中心西湖新村社区卫生服务站,青浦区朱家角镇漕平路149号,121.04813485840882,31.11000612331749,一级
上海市崇明区三星镇北桥村中心卫生室,上海市崇明区三星镇北桥村三官428号,121.29227423573171,31.79966062154766,一级
上海市崇明区港西镇团结村卫生室,上海市崇明区港西镇团结村894号,121.42400682893351,31.6711521491243,一级
上海市崇明区长兴镇新港村卫生室,上海市崇明区长兴镇新港村,121.7102341297057,31.38332037137322,一级
上海市崇明区三星镇新安村中心卫生室,上海市崇明区三星镇新安村555号,121.32636312485911,31.76518601790174,一级
上海市崇明区长兴镇北兴村卫生室,上海市崇明县长兴镇凤西路1512号,121.68306049751676,31.386847192762986,一级
上海市崇明区横沙乡富民沙村中心卫生室,上海市崇明区横沙乡富民村村委会楼下,121.80697840844934,31.373614961541882,一级
上海市崇明区横沙乡民主村中心卫生室,上海市崇明区横沙乡原民主小学内,121.30223306609071,31.17730460568235,一级
上海市崇明区横沙乡惠丰村中心卫生室,上海市崇明区横沙乡惠丰村原惠丰加工场,121.81905629139197,31.342411378231663,一级
上海市崇明区横沙乡新海村中心卫生室,上海市崇明区横沙乡新联村原新联小学内,121.82100422350764,31.319112457547373,一级
上海市崇明区横沙乡胜利村中心卫生室,上海市崇明区横沙乡公平村委会东侧,121.8397070904329,31.32626545698063,一级
上海市崇明区横沙乡新民村中心卫生室,上海市崇明区横沙乡新民镇南原中心小学门前,121.83767713445758,31.337530752396113,一级
上海市崇明区横沙乡兴红村中心卫生室,上海市崇明区横沙乡红旗村原兴红小学,121.84156810123099,31.320730800005656,一级
上海金色晚霞护理院,上海市崇明区长兴岛凤南路1号,121.68424836101148,31.386501136006085,一级
崇明县长兴镇社区卫生服务中心元沙社区卫生服务站,崇明县长兴镇潘圆公路161弄底层东面,121.77362207793686,31.342784241412026,一级
上海娄氏中医医院,新晨路145-147号,121.53067754146599,31.619547814945985,一级
上海长华门诊部,崇明县城桥镇育麟桥路409号,121.40156244216159,31.637128046922463,一级
上海市崇明区长兴镇社区卫生服务中心壹街区社区卫生服务站,上海市崇明区长兴镇丰福路699弄18号102室,121.70251078890031,31.38524729598784,一级
上海生康护理院,上海市崇明区新河镇北新公路417号,121.53918315452754,31.64788424806461,一级
上海市崇明区城桥镇金日东苑中心卫生室,上海市崇明区城桥镇青柏路601弄55幢47号103-105室,121.43668632086346,31.631493403909293,一级
上海市崇明区长兴镇石沙村卫生室,上海市崇明县长兴镇潘园公路3383号,121.70060260575667,31.395785053077795,一级
上海市崇明区长兴镇建新村卫生室,上海市崇明县长兴镇建新村180号-1,121.62952529142947,31.427368214947418,一级
上海市崇明区长兴镇团结村卫生室,上海市崇明县长兴镇团结村248号-1,121.63964423204978,31.41585805489541,一级
上海兴岛医院,崇明县长兴乡前卫农场2坊42丘前卫支路161、171号,121.72960877531052,31.398347696691207,一级
上海交通大学医学院附属新华医院崇明分院,城桥镇南门路25号,121.39480469702664,31.61968289570461,二级
上海市第十人民医院崇明分院,堡镇向阳东路66号,121.62050219891557,31.531727287424626,二级
上海市崇明区第三人民医院,庙镇为民街24号,121.34434958051968,31.717676245566892,二级
上海市崇明区精神卫生中心,城桥镇三沙洪路19号,121.37843398486712,31.62609852671912,二级
上海市崇明区妇幼保健所,城桥镇-江山路616号,121.40161038303448,31.626615009854522,二级
上海市崇明区传染病医院,城桥镇利民路518号,121.38751156039119,31.658797439967536,二级
崇明区堡镇社区卫生服务中心,堡镇达山路377号,121.62017781545981,31.540208694518956,一级
崇明区堡镇社区卫生服务中心五?分中心,崇明县堡镇五?村登瀛1144号,121.67567760789356,31.53744134644074,一级
崇明区绿华镇社区卫生服务中心,绿华镇东福路502号,121.21532302647049,31.766425727260515,一级
崇明区陈家镇社区卫生服务中心,陈家镇陈彷公路250号,121.80210495078597,31.501580611241636,一级
崇明区陈家镇社区卫生服务中心裕安分中心,陈家镇安振路88弄188号,121.83556562250784,31.520188347584096,一级
崇明区港西镇社区卫生服务中心,崇明县三双公路1581弄126号,121.40666840657715,31.691957688780086,一级
崇明区港西镇社区卫生服务中心港东分中心,港东公路1090号,121.42328474735488,31.683302963896335,一级
崇明区港沿镇社区卫生服务中心,崇明县港沿镇港沿公路1151号,121.65178038969903,31.58933459820887,一级
崇明区港沿镇社区卫生服务中心合兴分中心,崇明县港沿镇合五公路4210号,121.70786357002795,31.58683790230925,一级
崇明区建设镇社区卫生服务中心,崇明县建设镇白钥村1269号,121.45352272965381,31.65810682998869,一级
崇明区建设镇社区卫生服务中心大同分中心,崇明县建设镇蟠南村687号,121.48358515899771,31.626259750541802,一级
崇明区庙镇社区卫生服务中心,崇明县宏海公路112号,121.36158870413261,31.68135643193395,一级
崇明区庙镇社区卫生服务中心合作分中心,庙镇和富路68号,121.36032319289713,31.74426673213404,一级
崇明区三星镇社区卫生服务中心,崇明县三星镇宏海公路4235-4237号,121.2825911818153,31.74258051657956,一级
崇明区三星镇社区卫生服务中心海桥分中心,崇明县三星镇海桥公路36号,121.30610792420897,31.78851855385897,一级
崇明区竖新镇社区卫生服务中心,崇明县竖新镇响椿路98号,121.5936986428764,31.617847026910496,一级
崇明区竖新镇社区卫生服务中心竖新分中心,崇明县竖新镇竖新北路64号,121.57708952497069,31.567447226879878,一级
崇明区向化镇社区卫生服务中心,向化大街195号,121.71798331047616,31.524324477748568,一级
崇明区新河镇社区卫生服务中心,新河镇康复路219号,121.51946154732356,31.581055429607282,一级
